tf_adjusted_match_prob,match_probability,source_dataset_l,unique_id_l,source_dataset_r,unique_id_r,name_l,name_r,gamma_name,address_l,address_r,gamma_address,city_l,city_r,gamma_city,state_l,state_r,gamma_state,match_key
0.996907875,0.996341234,ndar,792,ndar,96,radiation oncology assoc,central maryland cardiology,0,10710 Charter Dr,10710 Charter Dr,2,Columbia,Columbia,1,MD,MD,1,0
0.996907875,0.996341234,ndar,793,ndar,956,desert neurology med grp,valley urologic med grp,0,39000 Bob Hope Dr,39000 Bob Hope Dr,2,Rancho Mirage,Rancho Mirage,1,CA,CA,1,0
0.996907875,0.996341234,ndar,793,ndar,955,desert neurology med grp,desert crdlgy cons med grp,0,39000 Bob Hope Dr,39000 Bob Hope Dr,2,Rancho Mirage,Rancho Mirage,1,CA,CA,1,0
0.996907875,0.996341234,ndar,793,ndar,919,desert neurology med grp,desert ear nose throat,0,39000 Bob Hope Dr,39000 Bob Hope Dr,2,Rancho Mirage,Rancho Mirage,1,CA,CA,1,0
0.996907875,0.996341234,ndar,794,ndar,8262,kings daughters medical specialties,tri state radiology,0,2201 Lexington Ave,2201 Lexington Ave,2,Ashland,Ashland,1,KY,KY,1,0
0.996907875,0.996341234,ndar,794,ndar,8055,kings daughters medical specialties,community anesthesia,0,2201 Lexington Ave,2201 Lexington Ave,2,Ashland,Ashland,1,KY,KY,1,0
0.996907875,0.996341234,ndar,794,ndar,842,kings daughters medical specialties,professional pathology services,0,2201 Lexington Ave,2201 Lexington Ave,2,Ashland,Ashland,1,KY,KY,1,0
0.996907875,0.996341234,ndar,794,ndar,798,kings daughters medical specialties,ashland hospital prof fees,0,2201 Lexington Ave,2201 Lexington Ave,2,Ashland,Ashland,1,KY,KY,1,0
0.996907875,0.996341234,ndar,796,ndar,8560,nashville surgical ascs,endocrinology diabetes assoc,0,4230 Harding Pike,4230 Harding Pike,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,796,ndar,926,nashville surgical ascs,growdon van hooydonk etc,0,4230 Harding Pike,4230 Harding Pike,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,796,ndar,811,nashville surgical ascs,neurologic consultants,0,4230 Harding Pike,4230 Harding Pike,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,797,ndar,946,ascension medical group promed,kalamazoo anesthesiology,0,1521 Gull Rd,1521 Gull Rd,2,Kalamazoo,Kalamazoo,1,MI,MI,1,0
0.996907875,0.996341234,ndar,797,ndar,943,ascension medical group promed,ascension borgess hospital,0,1521 Gull Rd,1521 Gull Rd,2,Kalamazoo,Kalamazoo,1,MI,MI,1,0
0.996907875,0.996341234,ndar,798,ndar,8262,ashland hospital prof fees,tri state radiology,0,2201 Lexington Ave,2201 Lexington Ave,2,Ashland,Ashland,1,KY,KY,1,0
0.996907875,0.996341234,ndar,798,ndar,8055,ashland hospital prof fees,community anesthesia,0,2201 Lexington Ave,2201 Lexington Ave,2,Ashland,Ashland,1,KY,KY,1,0
0.996907875,0.996341234,ndar,798,ndar,842,ashland hospital prof fees,professional pathology services,0,2201 Lexington Ave,2201 Lexington Ave,2,Ashland,Ashland,1,KY,KY,1,0
0.99695333,0.996341234,ndar,799,ndar,9341,medical specialists nashville,advanced diagnostic imaging,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,799,ndar,8844,medical specialists nashville,nashville inpatient mgmt svcs,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,799,ndar,837,medical specialists nashville,advanced diagnosic imaging,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,799,ndar,810,medical specialists nashville,sleep medicine of middle tennessee,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,799,ndar,806,medical specialists nashville,mid state cardiology assoc,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,800,ndar,9106,tennessee ortho alliance,amedisys tennessee,0,100 Physicians Way,100 Physicians Way,2,Lebanon,Lebanon,1,TN,TN,1,0
0.996907875,0.996341234,ndar,800,ndar,8710,tennessee ortho alliance,middle tn gastreonterology,0,100 Physicians Way,100 Physicians Way,2,Lebanon,Lebanon,1,TN,TN,1,0
0.996907875,0.996341234,ndar,800,ndar,802,tennessee ortho alliance,radiology alliance,0,100 Physicians Way,100 Physicians Way,2,Lebanon,Lebanon,1,TN,TN,1,0
0.996907875,0.996341234,ndar,802,ndar,9106,radiology alliance,amedisys tennessee,0,100 Physicians Way,100 Physicians Way,2,Lebanon,Lebanon,1,TN,TN,1,0
0.996907875,0.996341234,ndar,802,ndar,8710,radiology alliance,middle tn gastreonterology,0,100 Physicians Way,100 Physicians Way,2,Lebanon,Lebanon,1,TN,TN,1,0
0.996907875,0.996341234,ndar,805,ndar,812,radiology alliance,eye surgery center of middle tennessee,0,210 25th Ave N,210 25th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,806,ndar,9341,mid state cardiology assoc,advanced diagnostic imaging,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,806,ndar,8844,mid state cardiology assoc,nashville inpatient mgmt svcs,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,806,ndar,837,mid state cardiology assoc,advanced diagnosic imaging,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,806,ndar,810,mid state cardiology assoc,sleep medicine of middle tennessee,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,808,ndar,9188,anatomic clinical lab assoc,endocrinology diabetes assoc,0,4220 Harding Pike,4220 Harding Pike,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,809,ndar,9123,otolaryngology assocs tn,nashville oncology associates,0,2004 Hayes St,2004 Hayes St,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,810,ndar,9341,sleep medicine of middle tennessee,advanced diagnostic imaging,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,810,ndar,8844,sleep medicine of middle tennessee,nashville inpatient mgmt svcs,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,810,ndar,837,sleep medicine of middle tennessee,advanced diagnosic imaging,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,811,ndar,8560,neurologic consultants,endocrinology diabetes assoc,0,4230 Harding Pike,4230 Harding Pike,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,811,ndar,926,neurologic consultants,growdon van hooydonk etc,0,4230 Harding Pike,4230 Harding Pike,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,818,ndar,8335,magan medical clinic,glendora medical associates,0,1330 W Covina Blvd,1330 W Covina Blvd,2,San Dimas,San Dimas,1,CA,CA,1,0
0.996907875,0.996341234,ndar,818,ndar,820,magan medical clinic,optum health plan of california,0,1330 W Covina Blvd,1330 W Covina Blvd,2,San Dimas,San Dimas,1,CA,CA,1,0
0.996907875,0.996341234,ndar,820,ndar,8335,optum health plan of california,glendora medical associates,0,1330 W Covina Blvd,1330 W Covina Blvd,2,San Dimas,San Dimas,1,CA,CA,1,0
0.996907875,0.996341234,ndar,830,ndar,8382,optimus health care,dr eric katz md,0,3180 Main St,3180 Main St,2,Bridgeport,Bridgeport,1,CT,CT,1,0
0.996907875,0.996341234,ndar,831,ndar,838,the spch and hrg ctr of york co,amisub of south carolina,0,1721 Ebenezer Rd,1721 Ebenezer Rd,2,Rock Hill,Rock Hill,1,SC,SC,1,0
0.742173561,0.742173561,ndar,835,ndar,8849,aurora advanced healthcare,aurora medical group,0,1032 E Sumner St,1004 E Sumner St,1,Hartford,Hartford,1,WI,WI,1,0
0.999907691,0.999889079,ndar,837,ndar,9341,advanced diagnosic imaging,advanced diagnostic imaging,1,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.99695333,0.996341234,ndar,837,ndar,8844,advanced diagnosic imaging,nashville inpatient mgmt svcs,0,300 20th Ave N,300 20th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,840,ndar,9629,anatomic clinical lab assoc,mtmc hospitalist services,0,1700 Medical Center Pkwy,1700 Medical Center Pkwy,2,Murfreesboro,Murfreesboro,1,TN,TN,1,0
0.996907875,0.996341234,ndar,841,ndar,9610,emergency medicine cnsltns,pediatrix medical grp/texas,0,1301 Pennsylvania Ave,1301 Pennsylvania Ave,2,Fort Worth,Fort Worth,1,TX,TX,1,0
1.34E-05,1.34E-05,ndar,848,ndar,9467,surgical consultants,inpatient consultants of il,0,71 W 156th St,1 Ingalls Dr,0,Harvey,Harvey,1,IL,IL,1,0
0.996907875,0.996341234,ndar,849,ndar,9469,ob/gyn associates,rhode island medical imaging,0,1 Randall Sq,1 Randall Sq,2,Providence,Providence,1,RI,RI,1,0
0.996907875,0.996341234,ndar,849,ndar,9122,ob/gyn associates,"powers, donya",0,1 Randall Sq,1 Randall Sq,2,Providence,Providence,1,RI,RI,1,0
0.996907875,0.996341234,ndar,850,ndar,8987,belton family practice clinic,cardiology associates med grp,0,19550 E 39th St S,19550 E 39th St S,2,Independence,Independence,1,MO,MO,1,0
0.996907875,0.996341234,ndar,850,ndar,8959,belton family practice clinic,anesthesia svcs/east jackson c,0,19550 E 39th St S,19550 E 39th St S,2,Independence,Independence,1,MO,MO,1,0
0.996907875,0.996341234,ndar,851,ndar,9717,obgyn associate physicians,joint venture hospital lab,0,1 William Carls Dr,1 William Carls Dr,2,Commerce Township,Commerce Township,1,MI,MI,1,0
0.996907875,0.996341234,ndar,855,ndar,8953,eye phys/surgeons of chicago,women first specialists,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,855,ndar,869,eye phys/surgeons of chicago,foster medical associates,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,856,ndar,8767,fort worth clinic,tarrant dermatology cnslts,0,1307 8th Ave,1307 8th Ave,2,Fort Worth,Fort Worth,1,TX,TX,1,0
0.996907875,0.996341234,ndar,869,ndar,8953,foster medical associates,women first specialists,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,874,ndar,9363,allergy and asthma specialists pa,ortho rehabilitation specialists,0,825 Nicollet Mall,825 Nicollet Mall,2,Minneapolis,Minneapolis,1,MN,MN,1,0
0.996907875,0.996341234,ndar,874,ndar,897,allergy and asthma specialists pa,united skin specialists,0,825 Nicollet Mall,825 Nicollet Mall,2,Minneapolis,Minneapolis,1,MN,MN,1,0
0.996907875,0.996341234,ndar,874,ndar,878,allergy and asthma specialists pa,eisenstadt allergy and asthma llp,0,825 Nicollet Mall,825 Nicollet Mall,2,Minneapolis,Minneapolis,1,MN,MN,1,0
0.996907875,0.996341234,ndar,875,ndar,876,muhlenberg community hosp,oh muhlenberg,0,440 Hopkinsville St,440 Hopkinsville St,2,Greenville,Greenville,1,KY,KY,1,0
0.996907875,0.996341234,ndar,878,ndar,9363,eisenstadt allergy and asthma llp,ortho rehabilitation specialists,0,825 Nicollet Mall,825 Nicollet Mall,2,Minneapolis,Minneapolis,1,MN,MN,1,0
0.996907875,0.996341234,ndar,878,ndar,897,eisenstadt allergy and asthma llp,united skin specialists,0,825 Nicollet Mall,825 Nicollet Mall,2,Minneapolis,Minneapolis,1,MN,MN,1,0
0.996907875,0.996341234,ndar,882,ndar,990,jefferson radiology associates,heart clinic of louisiana,0,1111 Medical Center Blvd,1111 Medical Center Blvd,2,Marrero,Marrero,1,LA,LA,1,0
0.996907875,0.996341234,ndar,882,ndar,989,jefferson radiology associates,thomas m irwin jr john g etc,0,1111 Medical Center Blvd,1111 Medical Center Blvd,2,Marrero,Marrero,1,LA,LA,1,0
0.996907875,0.996341234,ndar,882,ndar,890,jefferson radiology associates,culicchia neurological clnc,0,1111 Medical Center Blvd,1111 Medical Center Blvd,2,Marrero,Marrero,1,LA,LA,1,0
0.996907875,0.996341234,ndar,882,ndar,884,jefferson radiology associates,metropolitan gastro ascs,0,1111 Medical Center Blvd,1111 Medical Center Blvd,2,Marrero,Marrero,1,LA,LA,1,0
0.996907875,0.996341234,ndar,884,ndar,990,metropolitan gastro ascs,heart clinic of louisiana,0,1111 Medical Center Blvd,1111 Medical Center Blvd,2,Marrero,Marrero,1,LA,LA,1,0
0.996907875,0.996341234,ndar,884,ndar,989,metropolitan gastro ascs,thomas m irwin jr john g etc,0,1111 Medical Center Blvd,1111 Medical Center Blvd,2,Marrero,Marrero,1,LA,LA,1,0
0.996907875,0.996341234,ndar,884,ndar,890,metropolitan gastro ascs,culicchia neurological clnc,0,1111 Medical Center Blvd,1111 Medical Center Blvd,2,Marrero,Marrero,1,LA,LA,1,0
0.996907875,0.996341234,ndar,885,ndar,9317,metropolitan gastro ascs,audubon internal medcn group,0,2820 Napoleon Ave,2820 Napoleon Ave,2,New Orleans,New Orleans,1,LA,LA,1,0
0.996907875,0.996341234,ndar,886,ndar,9191,nyu langone hospitals,cancer center associates,0,160 E 34th St,160 E 34th St,2,New York,New York,1,NY,NY,1,0
0.996907875,0.996341234,ndar,890,ndar,990,culicchia neurological clnc,heart clinic of louisiana,0,1111 Medical Center Blvd,1111 Medical Center Blvd,2,Marrero,Marrero,1,LA,LA,1,0
0.996907875,0.996341234,ndar,890,ndar,989,culicchia neurological clnc,thomas m irwin jr john g etc,0,1111 Medical Center Blvd,1111 Medical Center Blvd,2,Marrero,Marrero,1,LA,LA,1,0
0.996907875,0.996341234,ndar,897,ndar,9363,united skin specialists,ortho rehabilitation specialists,0,825 Nicollet Mall,825 Nicollet Mall,2,Minneapolis,Minneapolis,1,MN,MN,1,0
0.996952652,0.996341234,ndar,899,ndar,9682,northwest surgical associates,digestive health associates,0,16001 W 9 Mile Rd,16001 W 9 Mile Rd,2,Southfield,Southfield,1,MI,MI,1,0
0.996907875,0.996341234,ndar,901,ndar,910,alegent health immanuel medical center,creighton university,0,12809 W Dodge Rd,12809 W Dodge Rd,2,Omaha,Omaha,1,NE,NE,1,0
0.996907875,0.996341234,ndar,902,ndar,9390,san mateo orthopedic med grp,peninsula ultrasound,0,101 S San Mateo Dr,101 S San Mateo Dr,2,San Mateo,San Mateo,1,CA,CA,1,0
0.996907875,0.996341234,ndar,902,ndar,977,san mateo orthopedic med grp,bay obstetrics gyn med grp,0,101 S San Mateo Dr,101 S San Mateo Dr,2,San Mateo,San Mateo,1,CA,CA,1,0
0.996907875,0.996341234,ndar,902,ndar,953,san mateo orthopedic med grp,peninsula womens health,0,101 S San Mateo Dr,101 S San Mateo Dr,2,San Mateo,San Mateo,1,CA,CA,1,0
0.996907875,0.996341234,ndar,902,ndar,913,san mateo orthopedic med grp,peninsula eye phys med grp,0,101 S San Mateo Dr,101 S San Mateo Dr,2,San Mateo,San Mateo,1,CA,CA,1,0
0.996907875,0.996341234,ndar,909,ndar,9689,creighton university,omaha emergency physicians,0,601 N 30th St,601 N 30th St,2,Omaha,Omaha,1,NE,NE,1,0
0.996907875,0.996341234,ndar,909,ndar,9531,creighton university,alegent health clinics,0,601 N 30th St,601 N 30th St,2,Omaha,Omaha,1,NE,NE,1,0
0.996907875,0.996341234,ndar,909,ndar,974,creighton university,colon rectal surgery,0,601 N 30th St,601 N 30th St,2,Omaha,Omaha,1,NE,NE,1,0
0.996907875,0.996341234,ndar,911,ndar,957,umass memorial healthcare,cardiology assoc of new eng,0,60 Hospital Rd,60 Hospital Rd,2,Leominster,Leominster,1,MA,MA,1,0
0.996907875,0.996341234,ndar,913,ndar,9390,peninsula eye phys med grp,peninsula ultrasound,0,101 S San Mateo Dr,101 S San Mateo Dr,2,San Mateo,San Mateo,1,CA,CA,1,0
0.996907875,0.996341234,ndar,913,ndar,977,peninsula eye phys med grp,bay obstetrics gyn med grp,0,101 S San Mateo Dr,101 S San Mateo Dr,2,San Mateo,San Mateo,1,CA,CA,1,0
0.996907875,0.996341234,ndar,913,ndar,953,peninsula eye phys med grp,peninsula womens health,0,101 S San Mateo Dr,101 S San Mateo Dr,2,San Mateo,San Mateo,1,CA,CA,1,0
0.996907875,0.996341234,ndar,915,ndar,982,peninsula womens health,bay family medical group,0,50 S San Mateo Dr,50 S San Mateo Dr,2,San Mateo,San Mateo,1,CA,CA,1,0
0.996907875,0.996341234,ndar,918,ndar,966,agoura west valley ped med grp,valley gastroenterology medical group,0,29525 Canwood St,29525 Canwood St,2,Agoura Hills,Agoura Hills,1,CA,CA,1,0
0.996907875,0.996341234,ndar,919,ndar,956,desert ear nose throat,valley urologic med grp,0,39000 Bob Hope Dr,39000 Bob Hope Dr,2,Rancho Mirage,Rancho Mirage,1,CA,CA,1,0
0.996907875,0.996341234,ndar,919,ndar,955,desert ear nose throat,desert crdlgy cons med grp,0,39000 Bob Hope Dr,39000 Bob Hope Dr,2,Rancho Mirage,Rancho Mirage,1,CA,CA,1,0
0.996907875,0.996341234,ndar,920,ndar,923,nyu langone hospitals,new york university,0,160 E 32nd St,160 E 32nd St,2,New York,New York,1,NY,NY,1,0
0.996907875,0.996341234,ndar,925,ndar,9340,growdon van hooydonk etc,advanced diagnostic imaging,0,2011 Murphy Ave,2011 Murphy Ave,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,ndar,937,ndar,941,ascension medical group northern wiscons,ascension st michael's hospital,0,1020 Kabel Ave,1020 Kabel Ave,2,Rhinelander,Rhinelander,1,WI,WI,1,0
0.996907875,0.996341234,ndar,943,ndar,946,ascension borgess hospital,kalamazoo anesthesiology,0,1521 Gull Rd,1521 Gull Rd,2,Kalamazoo,Kalamazoo,1,MI,MI,1,0
1.62E-08,4.30E-07,ndar,945,ndar,981,ascension borgess hospital,ascension borgess hospital,2,711 S Health Pkwy,701 S Health Pkwy,1,Three Rivers,Three Rivers,1,MI,MI,1,0
0.997015019,0.996341234,ndar,947,ndar,951,cardiology cons med group/valley,tarzana pediatric medical group,0,18370 Burbank Blvd,18370 Burbank Blvd,2,Tarzana,Tarzana,1,CA,CA,1,0
0.996907875,0.996341234,ndar,949,ndar,9707,valley dermatologic med grp,alta california med grp,0,2925 Sycamore Dr,2925 Sycamore Dr,2,Simi Valley,Simi Valley,1,CA,CA,1,0
0.997015019,0.996341234,ndar,950,ndar,978,pulmonary medicine associates,rmh emergency service,0,101 Elm Ave SE,101 Elm Ave SE,2,Roanoke,Roanoke,1,VA,VA,1,0
0.996907875,0.996341234,ndar,953,ndar,977,peninsula womens health,bay obstetrics gyn med grp,0,101 S San Mateo Dr,101 S San Mateo Dr,2,San Mateo,San Mateo,1,CA,CA,1,0
0.996907875,0.996341234,ndar,955,ndar,956,desert crdlgy cons med grp,valley urologic med grp,0,39000 Bob Hope Dr,39000 Bob Hope Dr,2,Rancho Mirage,Rancho Mirage,1,CA,CA,1,0
0.996907875,0.996341234,ndar,972,ndar,980,ascension medical group northern wiscons,ascension st michael's hospital,0,1901 Westwood Center Blvd,1901 Westwood Center Blvd,2,Wausau,Wausau,1,WI,WI,1,0
0.996907875,0.996341234,ndar,989,ndar,990,thomas m irwin jr john g etc,heart clinic of louisiana,0,1111 Medical Center Blvd,1111 Medical Center Blvd,2,Marrero,Marrero,1,LA,LA,1,0
0.999997169,0.999889079,ndar,1004,ndar,9485,new york university,new york univ medical center,1,111 Broadway,111 Broadway,2,New York,New York,1,NY,NY,1,0
0.996907875,0.996341234,ndar,1005,ndar,8846,southern dermatology center,decatur digestive diseases,0,2828 Highway 31 S,2828 Highway 31 S,2,Decatur,Decatur,1,AL,AL,1,0
0.996907875,0.996341234,ndar,1005,ndar,7836,southern dermatology center,alabama surgical associates,0,2828 Highway 31 S,2828 Highway 31 S,2,Decatur,Decatur,1,AL,AL,1,0
0.996907875,0.996341234,ndar,1005,ndar,5492,southern dermatology center,decatur amb surgery ctr/prof fee,0,2828 Highway 31 S,2828 Highway 31 S,2,Decatur,Decatur,1,AL,AL,1,0
0.996907875,0.996341234,ndar,1005,ndar,1053,southern dermatology center,radiology group,0,2828 Highway 31 S,2828 Highway 31 S,2,Decatur,Decatur,1,AL,AL,1,0
0.996907875,0.996341234,ndar,1005,ndar,1023,southern dermatology center,decatur med surg clinic,0,2828 Highway 31 S,2828 Highway 31 S,2,Decatur,Decatur,1,AL,AL,1,0
0.996907875,0.996341234,ndar,1006,ndar,9437,boswell orthopaedic clinic,american radiology network,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,1006,ndar,9199,boswell orthopaedic clinic,texas lung center,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,1006,ndar,8949,boswell orthopaedic clinic,select specialty hospital dallas,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,1006,ndar,7615,boswell orthopaedic clinic,endocrinology professional ser,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,1006,ndar,7356,boswell orthopaedic clinic,texas neurology,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,1006,ndar,6855,boswell orthopaedic clinic,north tx colon rectal asc,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,1006,ndar,6443,boswell orthopaedic clinic,neonatology associates,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,1006,ndar,5968,boswell orthopaedic clinic,healthtexas medprovider,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,1006,ndar,5899,boswell orthopaedic clinic,national primary care ntwk,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,1006,ndar,5249,boswell orthopaedic clinic,north tx infectious disease cnsltnts,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
